ID,region,DICE,JACC,ACCU,PREC,SENS,SPEC,HAUS,model
BraTS2024_PED-00147-000,ENH,0.0,0.0,0.9933473342293907,,,0.993411091460059,157.33403954643762,nnUnet
BraTS2024_PED-00147-000,NEC,0.002505921002368401,0.00125453238070468,0.9780641801075269,0.0012893419638879426,0.0444043321299639,0.9786438941726833,145.53693689232298,nnUnet
BraTS2024_PED-00148-000,EDE,0.11238628511180924,0.0595388157149866,0.9860442428315412,0.06059302504224919,0.7738644167565977,0.9862867631021842,92.09234495874236,nnUnet
BraTS2024_PED-00148-000,ENH,0.0,0.0,0.9991265681003584,,,1.0,0.0,nnUnet
BraTS2024_PED-00148-000,NEC,0.6906904810725208,0.5275226912260592,0.9920588037634409,0.7570097926707979,0.6350552351001613,0.9971137127214398,14.7648230602334,nnUnet
BraTS2024_PED-00149-000,EDE,0.0,0.0,0.9963934811827957,,,0.9963934811827957,,nnUnet
BraTS2024_PED-00149-000,ENH,0.0,0.0,0.9926309363799283,,,0.9926309363799283,,nnUnet
BraTS2024_PED-00149-000,NEC,0.0,0.0,0.9976854838709678,,,0.9985742238780169,111.53923076657827,nnUnet
BraTS2024_PED-00150-000,EDE,0.0,0.0,0.995394041218638,,,0.995394041218638,,nnUnet
BraTS2024_PED-00150-000,ENH,1.0,1.0,1.0,,,1.0,,nnUnet
BraTS2024_PED-00150-000,NEC,0.6694021759449658,0.5030837747088327,0.996038306451613,0.9985221125425241,0.5034586508449793,0.9999940159473873,1.0,nnUnet
BraTS2024_PED-00151-000,EDE,0.0,0.0,0.981177979390681,,,0.981177979390681,,nnUnet
BraTS2024_PED-00151-000,ENH,0.0,0.0,0.9984845430107527,,,0.9984845430107527,,nnUnet
BraTS2024_PED-00151-000,NEC,0.024527515812597052,0.012416025031442682,0.9855760528673835,0.012677854083302664,0.3754638218923933,0.9858708641539238,124.93198149393133,nnUnet
BraTS2024_PED-00152-000,EDE,0.0,0.0,0.995673835125448,,,0.995673835125448,,nnUnet
BraTS2024_PED-00152-000,ENH,0.0,0.0,0.9981876120071684,,,0.9981876120071684,,nnUnet
